
=== A new 24 hour measurement started at: 2023-02-27 21:18:01===
=== 24h Measurement finished at: 2023-02-27 23:59:56 with power use: 0.00 Wh ===
=== A new 24 hour measurement started at: 2023-02-27 23:59:58===
=== 24h Measurement finished at: 2023-02-28 23:59:56 with power use: 25.08 Wh ===
=== A new 24 hour measurement started at: 2023-02-28 23:59:58===
=== 24h Measurement finished at: 2023-03-01 23:59:55 with power use: 2404.65 Wh ===
=== A new 24 hour measurement started at: 2023-03-01 23:59:57===
=== A new 24 hour measurement started at: 2023-03-02 13:39:28===
=== 24h Measurement finished at: 2023-03-02 23:59:56 with power use: 982.42 Wh ===
=== A new 24 hour measurement started at: 2023-03-02 23:59:58===
=== 24h Measurement finished at: 2023-03-03 23:59:55 with power use: 0.00 Wh ===
=== A new 24 hour measurement started at: 2023-03-03 23:59:57===
=== 24h Measurement finished at: 2023-03-05 23:59:55 with power use: 1957.15 Wh ===
=== A new 24 hour measurement started at: 2023-03-05 23:59:58===
2023-03-06 18:18:42	1678126723	0.36	0.371	0.287	0.125	5
=== Measurement finished at: 2023-03-06 18:18:43 Streak duration was 97 seconds with power use: 0.02 Wh ===
2023-03-06 18:18:53	1678126734	0.44	0.371	0.287	0.125	5
2023-03-06 18:18:55	1678126735	0.44	0.371	0.287	0.125	5
2023-03-06 18:18:56	1678126736	0.44	0.371	0.287	0.125	5
2023-03-06 18:18:57	1678126737	0.50	0.371	0.287	0.125	5
2023-03-06 18:18:58	1678126738	0.51	0.371	0.287	0.125	5
2023-03-06 18:18:59	1678126739	0.51	0.371	0.287	0.125	5
2023-03-06 18:19:00	1678126740	0.51	0.309	0.371	0.287	5
2023-03-06 18:19:01	1678126741	0.39	0.309	0.371	0.287	5
2023-03-06 18:19:02	1678126743	0.39	0.309	0.371	0.287	5
2023-03-06 18:19:03	1678126744	0.32	0.309	0.371	0.287	5
2023-03-06 18:19:04	1678126745	0.32	0.309	0.371	0.287	5
2023-03-06 18:19:05	1678126746	0.32	0.309	0.371	0.287	5
2023-03-06 18:19:06	1678126747	0.35	0.309	0.371	0.287	5
2023-03-06 18:19:07	1678126748	0.37	0.309	0.371	0.287	5
2023-03-06 18:19:08	1678126749	0.37	0.309	0.371	0.287	5
2023-03-06 18:19:09	1678126750	0.37	0.309	0.371	0.287	5
=== Measurement finished at: 2023-03-06 18:19:10 Streak duration was 17 seconds with power use: 0.00 Wh ===
2023-03-06 18:19:21	1678126761	0.40	0.309	0.371	0.287	5
2023-03-06 18:19:22	1678126762	0.40	0.309	0.371	0.287	5
2023-03-06 18:19:23	1678126763	0.40	0.309	0.371	0.287	5
2023-03-06 18:19:24	1678126765	0.40	0.309	0.371	0.287	5
2023-03-06 18:19:25	1678126766	0.40	0.309	0.371	0.287	5
2023-03-06 18:19:26	1678126767	0.34	0.309	0.371	0.287	5
2023-03-06 18:19:27	1678126768	0.32	0.309	0.371	0.287	5
2023-03-06 18:19:28	1678126769	0.32	0.309	0.371	0.287	5
2023-03-06 18:19:29	1678126770	0.32	0.309	0.371	0.287	5
